Total number of Nodes,MinP,MaxP,VarP,SumMinP,SumMaxP,MinM,MaxM,SumM,VarM,VarX×VarY,mean_distance,median_distance,std_distance,min_distance,max_distance,sum_distance,density,percentile_25,percentile_50,percentile_75,Total Time Window,Average Time Window,Max Time Window,Min Time Window,Standard Deviation of Time Window,Mean Latitude,Mean Longitude,Standard Deviation of Latitude,Standard Deviation of Longitude,Min Latitude,Max Latitude,Min Longitude,Max Longitude,Average Distance from Center,Max Distance from Center,Min Distance from Center,Standard Deviation of Distance from Center,AvgDepotDist,MaxDepotDist,MinDepotDist,StdDevDepotDist,tour_length
81,0,670,7512.389695930615,2194.0,42114,590.48373139066,1071.802571878991,53623.40297905135,5947.621848234478,2.912321403513517e-09,160.72946197226034,155.0,86.67404280365959,0,670,1054546,13019.086419753086,110.0,155.0,202.0,6175731,76243.5925925926,86399,3600,24699.94715432832,47.5500812345679,7.610862098765432,0.004742805176789206,0.011378483020249039,47.52725,47.55678,7.59459,7.6854,0.00891104956165853,0.07795616712196916,0.000722329737699288,0.008518055675841726,0.0790279959806609,0.09440936659039546,0.06521369488075326,0.00784652925059842,-1
56,0,2587,177360.97843092316,4827.0,135552,1956.6401185633056,2550.458782258596,131018.53036279502,20291.626458343882,1.0297633790819597e-06,387.5424107142857,321.0,421.14246809235846,0,2587,1215333,21702.375,183.0,321.0,456.0,4420750,78941.96428571429,86399,5400,20271.650786402854,47.473079999999996,8.19691625,0.014149768423142682,0.0717165500316176,47.44319,47.52725,7.6854,8.23241,0.03208235953097699,0.5143765769492842,0.01189033279863875,0.06568258294092282,0.5239000883039999,0.5488097923689046,0.4748882415895345,0.019057776283709697,60239
36,0,1450,138285.86651234567,2522.0,42951,1282.5968449464806,2481.5018302095473,72043.520068695,116772.61582680732,6.524371116208387e-07,577.5833333333334,536.5,371.8680767588765,0,1450,748548,20793.0,250.75,536.5,921.25,2989766,83049.05555555556,86399,18000,13943.49928370534,47.440872222222225,7.661903611111111,0.018177270164061614,0.044436584036678196,47.42101,47.52725,7.57653,7.71025,0.04269204790289684,0.08951648331254376,0.0029843855091599473,0.021963883930735246,0.10118371541762045,0.149895870523509,0.07878713664044423,0.019361974810748004,27475
18,0,2820,561068.1296296297,3355.0,47740,2349.613407917708,2551.4129418814196,44160.32832350608,2680.081358476533,1.2367225326727329e-05,524.7777777777778,196.0,749.0448114963681,0,2820,170028,9446.0,103.75,196.0,553.0,1360785,75599.16666666667,86399,14400,24356.970257790454,47.35640444444444,7.369169444444444,0.042383554885018694,0.08297337521238841,47.33435,47.52725,7.28869,7.6854,0.04977937967336798,0.3594300601230547,0.011402504016199853,0.0787588730122636,0.381235078773615,0.4326629248040553,0.35786761197403844,0.025313699165017606,51155
46,0,1622,92876.76149559036,3009.0,66198,1283.6743881462342,2006.2183168296037,76663.11903207847,68317.66600820748,4.376505032277365e-07,388.26417769376184,349.0,304.75688916838345,0,1622,821567,17860.152173913044,143.0,349.0,550.5,3503662,76166.56521739131,86399,12600,22877.09287898209,47.515750217391314,7.983240217391303,0.011532562309868644,0.05736379912412305,47.50107,47.53767,7.6854,8.02938,0.042346459554093954,0.2980621413325512,0.015016088766174104,0.04037799904177062,0.30489580444983644,0.3446840884056012,0.23820816652667565,0.036790208268545586,50752
14,0,2574,644741.6537640566,3000.0,34826,2240.8670834554837,2402.9257464302013,32091.830732964394,1413.6184018474476,9.969973278891406e-06,446.43367346938777,167.5,802.9580647605806,0,2574,87501,6250.071428571428,63.75,167.5,270.25,1209586,86399.0,86399,86399,0.0,47.45595571428572,8.20051642857143,0.022089847608051508,0.1429401644348904,47.43115,47.52725,7.6854,8.25202,0.07528721882150027,0.5200267398506488,0.03432524668074178,0.12349771924268067,0.5601121984452329,0.5728801934087094,0.5538286562647331,0.005774592140339418,1308
18,0,1503,125843.53463648834,1530.0,20141,958.1872062505437,1543.8632819434933,23855.244914343377,28407.463199674294,6.75049267509095e-07,460.5740740740741,509.5,354.74432290945595,0,1503,149226,8290.333333333334,71.5,509.5,681.25,1485883,82549.05555555556,86399,17100,15873.727597204346,47.51135166666667,7.8658094444444435,0.014536435926472484,0.05652099476912429,47.4827,47.52725,7.6854,7.92797,0.04472878689754976,0.18110859904358673,0.005862091281918632,0.03748688359692488,0.19236318123701243,0.24337594170336624,0.157374556075625,0.036502625992886444,27019
269,-2,1019,41094.47674158908,7109.0,202851,2099.187387474577,3755.743548517455,813131.8202131332,159914.49865088466,4.4633832480499393e-07,409.2490568123713,422.0,202.7177267571563,-2,1019,29613671,110087.99628252788,228.0,422.0,574.0,20592671,76552.68029739778,86399,3600,24044.661008950337,47.530808550185874,7.63078970260223,0.02029039604108283,0.03292619649344479,47.48815,47.55787,7.59459,7.71523,0.034753244731462817,0.08481357954172919,0.011452700382729166,0.01697193470597791,0.06213499119075636,0.09440936659039546,0.0,0.025431908480849395,-1
38,0,1664,107685.91355000346,2905.0,55433,1406.1364386895484,1787.0283772376506,62164.91851607819,10854.79216714647,4.0128941636636823e-07,401.75761772853184,355.0,328.1553192468522,0,1664,580138,15266.78947368421,159.0,355.0,565.0,2712570,71383.42105263157,86399,3600,29319.73001296637,47.425435,7.548845,0.021379363112713958,0.029630166327223772,47.40266,47.52725,7.51295,7.6854,0.026054518962006664,0.17033367914185463,0.007965177336381702,0.025616127055873513,0.17586909744234952,0.1987223314074197,0.13698738664563387,0.015455704359428746,-1
58,0,1260,79962.31088094758,2651.0,56507,1449.48283880838,2317.5971281212487,114557.26526796659,55556.60978737744,5.090206916793796e-07,463.87663495838285,526.0,282.7760790465622,0,1260,1560481,26904.844827586207,154.0,526.0,698.0,4422492,76249.86206896552,86399,7200,24131.856269575655,47.43910103448276,7.760889827586208,0.021986014809549,0.03245048575649284,47.40523,47.52725,7.6854,7.81173,0.03553535481919324,0.1160558235969025,0.010681053531751538,0.016542594443197018,0.12001654346056118,0.1747032506852705,0.08684555313889082,0.029405008392902457,-1
45,0,4057,536384.8613652796,6528.0,163279,3175.8628328901955,4034.224997856879,164637.27814355335,76188.82739863486,5.694395395110885e-06,580.6256790123457,363.0,732.3830018271038,0,4057,1175767,26128.155555555557,213.0,363.0,570.0,3094167,68759.26666666666,86399,12600,29540.895859732416,47.41404200000001,7.112558222222223,0.02589173781558744,0.09216427457507928,47.3395,47.52725,7.05944,7.6854,0.04929220457127883,0.5839210166037888,0.007767600833989117,0.08206652279440703,0.5975081412512099,0.6416431532401792,0.5356284542479054,0.032708924725615186,48911
137,0,1126,23692.75644943559,4796.0,104610,993.3710908253728,2018.0786446663558,216612.1632129539,52522.040290085846,6.24753950627962e-08,315.808514039107,311.0,153.9245154269962,0,1126,5927410,43265.766423357665,199.0,311.0,419.0,9819733,71676.88321167883,86399,1800,28787.413700487283,47.47397518248176,7.737864525547444,0.01775033007206975,0.01408147252848635,47.42456,47.52725,7.6854,7.76847,0.020116506892872723,0.07477120182610793,0.001972569159875177,0.010425365061567082,0.076339114135948,0.12658888418814707,0.040956026418590676,0.017925328756460506,-1
22,0,1866,157697.31836537804,2447.0,31872,1267.61804184068,1900.0790653405595,34235.81485598024,25358.735840996982,2.0957561987832743e-06,538.5433884297521,526.0,397.1112166199515,0,1866,260655,11847.954545454546,137.0,526.0,742.25,1846779,83944.5,86399,32400,11247.93204326911,47.46581409090909,7.903185909090911,0.02272706589451334,0.06369817777178782,47.42365,47.52725,7.6854,7.98417,0.0526664937456989,0.22628537982905836,0.023839006553777974,0.04242897373439633,0.23785889430956778,0.30205699213890125,0.19041044220315378,0.04310849289565812,29293
35,0,1358,60916.962355018746,2264.0,38826,997.8506616007943,1355.729903568027,41378.83375546156,9101.876765612618,3.6774450287253267e-07,328.94204081632654,320.0,246.81361865792323,0,1358,402954,11512.971428571429,154.0,320.0,406.0,2735911,78168.88571428572,86399,7200,20925.439162855517,47.45369657142857,7.851561428571428,0.017937215254939905,0.03380789063795256,47.42409,47.52725,7.6854,7.887,0.025605524698867902,0.18171331046324155,0.006999972413937927,0.028444230792648892,0.18744425060659783,0.22151027967117246,0.1584275765136867,0.01906162737178714,-1
147,0,666,13772.606514758945,4030.0,73403,827.3906734612208,1794.4033116604417,193284.46092943475,59699.10154184878,1.5324870991679078e-08,250.12814105233932,247.0,117.35674891014554,0,666,5405019,36768.836734693876,156.0,247.0,341.0,11242675,76480.78231292516,86399,3600,24235.160384816572,47.52515319727891,7.630708503401363,0.0074633439812762945,0.01658688964104701,47.50815,47.54064,7.60042,7.6854,0.016829739291374796,0.05473167621999065,0.0031907162652817654,0.006898281433189075,0.055554330549391746,0.08559021264139952,0.024902983756971604,0.016213654560128705,-1
47,0,1181,97829.68275303242,2168.0,43491,1225.2264141608468,2259.107449433317,92502.08071617874,52334.49215823902,4.864916784492355e-07,428.01901312811225,383.0,312.7773693108765,0,1181,945494,20116.893617021276,121.0,383.0,720.0,3472103,73874.53191489361,86399,7200,26246.725490475677,47.44526872340426,7.76232680851064,0.019457202748489867,0.035847370425320504,47.40556,47.52725,7.6854,7.81173,0.03687072673127652,0.11242181096166369,0.019170599695009,0.017440361679550005,0.11665124817188892,0.1747032506852705,0.08684555313889082,0.031712548331534814,-1
24,0,1457,99427.7550154321,2434.0,27920,944.3605640855616,1338.9285361810762,29582.529607353274,9216.607691088284,6.966248747569963e-07,364.3611111111111,350.5,315.321669118112,0,1457,209872,8744.666666666666,99.75,350.5,475.75,1857580,77399.16666666667,86399,7200,20984.637241060158,47.453714166666664,7.85433875,0.022459220622546947,0.03716249019648943,47.41992,47.52725,7.6854,7.88513,0.026296413601742424,0.184249342022139,0.0070735459464806175,0.03455381166040161,0.1927925290467602,0.22151027967117246,0.17162365483813896,0.014909629812506441,-1
13,0,1203,112962.44459227618,1650.0,14278,878.7439024845896,1077.852387495973,12456.081894989222,3469.643936815156,4.348866940551768e-07,329.1301775147929,247.0,336.09886133736927,0,1203,55623,4278.692307692308,109.0,247.0,346.0,1069188,82245.23076923077,86399,32400,14389.078701217204,47.430005384615384,7.761446923076924,0.028638659351783464,0.023026894771988715,47.40734,47.52725,7.6854,7.78581,0.020317576646374538,0.12344897622406535,0.0016738371393962403,0.03062036530687431,0.13383456206690875,0.1563987730130933,0.12437495326632275,0.007802272405690566,29456
15,0,2397,390718.1507950618,2765.0,32051,1531.2928089254085,2165.278981255456,28087.71253402556,29101.531581970165,2.9325603723320982e-06,531.0177777777777,353.0,625.074516193919,0,2397,119479,7965.266666666666,203.0,353.0,493.0,1295985,86399.0,86399,86399,0.0,47.48822533333334,8.124622,0.014283001022972041,0.1198958120591931,47.4688,47.52725,7.6854,8.18967,0.06511859296446577,0.4409522535291604,0.016331552256634022,0.10167880171345353,0.472552136901569,0.506053589454714,0.4209675266573434,0.025342210886552634,667
35,0,1866,130252.25036234899,2471.0,54036,1215.6067033143806,1796.3152841302665,57545.83407221967,29302.95096535597,8.926196196063676e-07,380.6326530612245,325.0,360.9047663336534,0,1866,466275,13322.142857142857,113.0,325.0,557.0,2739570,78273.42857142857,86399,12600,20402.352328361852,47.508821714285716,7.9914320000000005,0.015539549080737885,0.060798771171792644,47.47677,47.5384,7.6854,8.02938,0.04196066718140046,0.3065863446704174,0.021906591729989572,0.04666123199535572,0.3159997560216168,0.3446840884056012,0.2451534811092845,0.030946663844468703,33005
45,0,1136,68663.60004877305,2021.0,39768,1193.1963981023596,1902.3981707308278,70919.50257467634,42065.886696531,4.162053473358641e-07,440.29135802469136,482.0,262.0374020035557,0,1136,891590,19813.11111111111,180.0,482.0,647.0,3679158,81759.06666666667,86399,1800,17804.654973598586,47.45904555555555,7.7423077777777785,0.02190547760574555,0.029451071581250717,47.41746,47.52725,7.6854,7.77415,0.03340154083771761,0.08882759376219597,0.01556098762298005,0.015216853685504633,0.09516329426511679,0.13517179587473302,0.07324376082643445,0.019785067132292476,59908
46,0,4359,539737.8882264838,6310.0,178583,3434.8399019712574,4007.0896003480375,170484.5784107911,22235.127171471166,5.5337208294498085e-06,538.3161625708884,408.5,734.6685567155326,0,4359,1139077,24762.543478260868,216.0,408.5,566.25,3199465,69553.58695652174,86399,11700,30083.454553867516,47.421006956521744,7.065586956521739,0.02403891237407745,0.09785743058742144,47.39056,47.52725,6.95014,7.6854,0.04446242579653103,0.6288527595179236,0.0023919259666384932,0.09042698005345835,0.6430454309524045,0.743245762315534,0.6038425838743078,0.03340453073249669,31175
27,0,2029,187590.7947561441,3044.0,47969,1570.8412230865815,2077.5555614979617,50564.73239294789,24481.020616689595,1.9589106171041917e-06,541.8792866941016,489.0,433.11752995710543,0,2029,395030,14630.74074074074,238.0,489.0,765.0,2125776,78732.44444444444,86399,5400,22135.234191021293,47.46416259259259,7.999786666666667,0.019294075389360385,0.07254096671434601,47.43973,47.52725,7.6854,8.06029,0.05195023945536112,0.32065401471238053,0.013746800141444183,0.054181415794650634,0.3335320724827672,0.38181137882467614,0.2870534563456782,0.03716306668388202,55821
134,0,986,28884.405103492754,4607.0,95468,1169.9816843827277,2367.0454109737607,231492.12721267476,104376.34309149029,9.576040430962494e-08,333.2653152149699,326.0,169.95412646797593,0,986,5984112,44657.55223880597,200.0,326.0,451.0,9556936,71320.41791044777,86399,3600,28985.236211102554,47.47952373134328,7.73345328358209,0.018955402989516937,0.01632525462195982,47.4409,47.52725,7.6854,7.78577,0.021321007903609114,0.06772676563157765,0.002609196294234101,0.013085712167896937,0.0696435577523953,0.1057403886885246,0.029164594974043494,0.020042564491814966,-1
59,0,1260,48937.569504118925,2865.0,57871,1164.0938718045386,1640.1127493280678,83580.78900181665,11323.142152773802,1.3845709250908242e-07,327.0126400459638,282.0,221.21837515025493,0,1260,1138331,19293.745762711864,151.0,282.0,501.0,4690688,79503.18644067796,86399,7200,20751.772418869718,47.442190508474575,7.731246440677967,0.020141645652030575,0.01847407287760765,47.40523,47.52725,7.6854,7.76224,0.022495681999708375,0.09662822166118269,0.001328738810159038,0.015521647774225425,0.09961265655620775,0.1396204139801908,0.07324376082643445,0.018307677031729325,-1
253,0,1151,59756.505654131215,7370.0,244308,2498.5957740093195,4321.860152968648,897032.1260406042,124635.26818218736,7.056651721116998e-07,478.9710665687638,495.0,244.4514382328957,0,1151,30658459,121179.67984189723,264.0,495.0,656.0,19217487,75958.44664031621,86399,3600,24605.470563882285,47.52439928853756,7.637195177865612,0.021393709528713372,0.0392656912023814,47.46722,47.55678,7.59459,7.72124,0.041627458741937344,0.08700563654021218,0.015655263483809193,0.016329114847046595,0.060244976939278064,0.09440936659039546,0.0,0.026815056671581135,-1
43,0,1869,118152.26389836671,3395.0,67038,1427.5990007620292,2052.925943679547,81092.44194344092,18017.784559040454,1.884434872349723e-06,408.29421308815574,439.0,343.7328379692093,0,1869,754936,17556.6511627907,116.0,439.0,573.0,3405562,79199.11627906977,86399,12600,20256.77767966128,47.52791511627907,8.031768837209302,0.023542018977662216,0.058310512802573565,47.50107,47.56239,7.6854,8.10149,0.03964573083985617,0.3463694758049404,0.016530513564049717,0.048811459587041445,0.3554077669828659,0.41635170913543795,0.3283288488695443,0.02370861168970526,33489
60,0,2512,162318.66757708334,3985.0,139110,1783.8604766068452,2604.241258665052,139371.10548105248,44463.09333036996,6.382349343129836e-07,336.5275,245.0,402.88790944514994,0,2512,1211499,20191.65,141.0,245.0,406.25,5009343,83489.05,86399,14400,12871.533360384845,47.4874195,8.189304833333333,0.011737312643162199,0.06806464959854143,47.46797,47.52725,7.6854,8.22428,0.028586977083552987,0.5054765571091744,0.004109052235950624,0.06287563736678918,0.5141542007394153,0.5399477548800448,0.45639981113054867,0.018276901722935307,33487
48,0,1260,85943.8238237169,2521.0,46819,1177.7648587472797,2075.3756738238985,85713.97879756178,56216.825386774144,4.662853853985706e-07,408.55859375,476.5,293.1617707405195,0,1260,941319,19610.8125,124.0,476.5,617.75,3556702,74097.95833333333,86399,7200,26092.141472544256,47.43743604166667,7.752837291666668,0.023879100759484306,0.028596174186096956,47.40523,47.52725,7.6854,7.81173,0.03159348271850121,0.1123135584817636,0.015581934721661798,0.019743466789775472,0.1155817640002892,0.1747032506852705,0.08684555313889082,0.030676781169514753,-1
76,0,3031,185581.23997520425,5848.0,196908,2229.4244832054274,2972.5873985646344,212780.58019471087,10496.545187362837,1.2999296214462754e-06,387.07773545706374,273.0,430.791411213367,0,3031,2235761,29417.907894736843,166.0,273.0,410.25,5397242,71016.34210526316,86399,9000,28196.41712987505,47.36265789473685,7.3447425,0.0237917788385972,0.047921787159281394,47.33435,47.52725,7.24366,7.6854,0.0269093805345773,0.3783359531173411,0.0017355433391721144,0.04624317964943048,0.3839551866519988,0.46103178686507085,0.35786761197403844,0.022928796022229823,-1
47,0,1470,111126.2033350131,2875.0,57937,1307.3794643598264,2372.69948604197,95540.62355840651,88014.0769899771,1.0771448537883065e-06,594.6459936622906,640.0,333.35597090049714,0,1470,1313573,27948.36170212766,318.0,640.0,857.0,3850157,81918.23404255319,86399,18000,14953.36539109816,47.429649361702126,7.660362127659576,0.025925231971654143,0.04003265597495667,47.38917,47.52725,7.57653,7.71025,0.04355482586528871,0.1007610026125598,0.00133147440204474,0.019434719988661794,0.11086073325861712,0.149895870523509,0.08072648202417833,0.020188411162721555,27604
40,0,1690,125940.57324843752,2829.0,53565,1292.4695450957445,2378.0089623464414,80257.23982695721,81701.68959892055,1.110478620069071e-06,546.86125,525.5,354.88106916041255,0,1690,874978,21874.45,259.0,525.5,786.25,3387561,84689.025,86399,18000,10678.790452311301,47.427296999999996,7.659312750000001,0.024882219173538334,0.04235122625069432,47.3909,47.52725,7.57653,7.71025,0.04513549295050301,0.10330124307850182,0.0039013666275461416,0.019378815032209545,0.11245037050340609,0.15368191988649818,0.07878713664044423,0.027826188307031152,25675
317,0,977,34600.05653962429,9543.0,241893,1882.0629378977208,4085.9414481059516,992762.7718964226,411087.84167950536,1.4159970175199693e-07,410.6688990834818,417.0,186.0109043567723,0,977,41267707,130182.04100946372,265.0,417.0,550.0,24538226,77407.65299684543,86399,3600,23150.072712331024,47.51545482649843,7.6008838170347,0.027253241899911188,0.013807434709372695,47.46115,47.55678,7.56011,7.6854,0.028253813616102144,0.08533528754833056,0.0010488802849816057,0.011623530593379344,0.08963299325078156,0.12529051719902795,0.06153245810139543,0.014402106562478029,-1
29,0,1989,152565.68441962954,3183.0,47588,1356.7946379814348,1773.4162434165848,47207.41312329676,12610.33080426665,5.10404761164617e-07,412.68133174791916,283.0,390.5965750229123,0,1989,347065,11967.758620689656,166.0,283.0,514.0,2460572,84847.31034482758,86399,41400,8210.769879075551,47.401654827586206,7.610236896551725,0.02732801437715312,0.02614263027996254,47.36349,47.52725,7.56804,7.6854,0.0274962021350458,0.14636816407138248,0.007286215741625311,0.025965676496124742,0.15311875160099733,0.20147135578042122,0.1314169243286414,0.01499184626992906,1118
13,0,3277,1035877.9668779105,3612.0,40511,2530.824538792416,2983.539560269363,36873.735209640756,18058.140173371048,2.549281023807758e-05,640.3491124260355,181.0,1017.7809031800069,0,3277,108219,8324.538461538461,84.0,181.0,529.0,934190,71860.76923076923,86399,14400,26999.23076156016,47.30392,7.4262792307692305,0.06680921919339311,0.07557400890838857,47.26955,47.52725,7.39305,7.6854,0.058453354769536836,0.34208165976378707,0.02015142447282611,0.08220771197340737,0.3708064545885721,0.38585813869866936,0.33731250554937997,0.01723082950568032,29724
9,0,2458,677066.0798658739,2799.0,20763,1829.4742414147297,2196.408861958285,18016.233117308802,14766.02793562367,1.677644615217256e-05,705.283950617284,499.0,822.8402517292611,0,2458,57128,6347.555555555556,126.0,499.0,631.0,732592,81399.11111111111,86399,41400,14141.821354050424,47.47162888888889,8.12110666666667,0.026540623137808982,0.15432591774840973,47.44319,47.52725,7.6854,8.18967,0.100535922125677,0.4392425382166619,0.04536942816859503,0.12005591167356959,0.494545237215942,0.506053589454714,0.4838735939271749,0.007859510769010185,2019
53,0,1690,121138.80562845283,3075.0,70250,1778.3626718003363,2569.7979584336613,119411.4072055798,36322.896825633026,1.1256044737678185e-06,607.4090423638305,597.0,348.05000449425773,0,1690,1706212,32192.67924528302,318.0,597.0,879.0,4534148,85549.96226415095,86399,41400,6122.498182815248,47.424616415094334,7.663382830188678,0.026954199525382146,0.039361031077218105,47.38917,47.52725,7.57653,7.71025,0.045071607120918906,0.10496860729327363,0.02556598783675704,0.015632334152434563,0.1131912502180823,0.15368191988649818,0.07878713664044423,0.027159294255419617,394
27,0,1774,179996.7709190672,2537.0,44040,1584.1849639483385,2154.375152172039,50894.41994439617,30515.8580568579,1.2702167319275444e-06,552.7037037037037,516.0,424.260263186487,0,1774,402921,14923.0,219.0,516.0,663.0,2233775,82732.4074074074,86399,32400,13021.089259377877,47.44818296296297,7.494705925925926,0.025624437528036823,0.04398297214783773,47.4225,47.52725,7.45552,7.6854,0.03713788124268501,0.20643601001953163,0.008111755496138282,0.03481223081605023,0.21558009093785568,0.24185335432861077,0.17208337659402145,0.02170006263007205,26065
21,0,4057,842705.556059461,5515.0,74242,3027.1898881714733,3570.366347749605,68445.3125039304,23332.254510905343,2.1852136903207185e-05,804.6349206349206,561.0,917.9899542257862,0,4057,354844,16897.333333333332,243.0,561.0,942.0,1378786,65656.47619047618,86399,16200,29725.466581494198,47.39331761904762,7.159217142857141,0.038407785161315544,0.12171040082107688,47.3395,47.52725,7.07184,7.6854,0.06397884195978946,0.5429606632331622,0.011749485683730873,0.1104322752211021,0.5705246781399078,0.6416431532401792,0.5356284542479054,0.03392928165102641,49429
150,0,1218,39815.545179043955,5331.0,126137,1427.7238201650437,2650.5079865313865,319125.30292132834,95893.23130535019,1.7108691156971433e-07,378.9490222222222,357.0,199.53833009986818,0,1218,8526353,56842.35333333333,224.0,357.0,520.0,10942920,72952.8,86399,1800,27821.743959716114,47.46808326666667,7.736947066666665,0.023906596035310958,0.01730177461212836,47.41342,47.52725,7.6854,7.77415,0.025795774019435735,0.07847166632151752,0.004280342113533839,0.01433369392245556,0.08122337982155663,0.13517179587473302,0.040956026418590676,0.021877250002659204,-1
107,0,1132,56350.355976670995,4082.0,96986,1656.2426765840557,2257.890904461196,213509.75539367914,17796.300090077584,1.2708425985337629e-07,357.2755699187702,278.0,237.38229920672475,0,1132,4090448,38228.48598130841,178.0,278.0,537.0,7541018,70476.80373831776,86399,3600,29283.73522420096,47.48473644859813,7.721397757009346,0.015485560609404795,0.023020722493611555,47.44327,47.52725,7.6567,7.75372,0.022758247597435124,0.06548700139892558,0.0023149578382766875,0.015868787534315927,0.06081872980517289,0.0841114165853879,0.029164594974043494,0.01451263672448636,-1
106,0,918,18443.68243403032,3693.0,77585,758.5282920309043,1913.6421413845947,119411.88944956158,38457.37968010734,1.1648608819487566e-08,208.89658241367036,177.0,135.80751979927444,0,918,2347162,22143.037735849055,115.0,177.0,270.0,7640915,72084.10377358491,86399,2700,29257.25555873028,47.56333820754717,7.580253773584906,0.008123469004920305,0.013286038384286544,47.52725,47.58526,7.5241,7.6854,0.010130956064162552,0.11116693597154428,0.0012217326468507744,0.011826804042032839,0.1123508596934293,0.17141426457561648,0.09655261777911486,0.009893797646071944,-1
17,0,1465,131804.1075657619,2196.0,21018,1047.105702850088,1301.6825310976196,19610.38758872082,4187.005606035923,8.721200599660264e-07,355.34256055363323,287.0,363.04835430802035,0,1465,102694,6040.823529411765,100.0,287.0,408.0,1414784,83222.58823529411,86399,32400,12705.64705882353,47.46833058823529,7.869739411764706,0.01958663093588839,0.04767913830036943,47.42819,47.52725,7.6854,7.91221,0.026675961833101433,0.19352652482917607,0.0019315387307831198,0.044105888504409135,0.20594735547732237,0.23592426327107696,0.19041044220315378,0.014211955685192677,29780
36,0,1126,54852.219835367134,2188.0,30585,779.5393939158345,1345.6745520370073,42817.9393197083,12558.943992112567,2.190922459618341e-07,354.366512345679,378.0,234.20550769648253,0,1126,459259,12757.194444444445,134.0,378.0,515.5,2849368,79149.11111111111,86399,1800,21125.686052998997,47.46422805555555,7.7697288888888885,0.018639895657112153,0.02511134800773217,47.42456,47.52725,7.6854,7.80987,0.025270376510736322,0.10527643127877195,0.006685305154999217,0.018423723290341962,0.1089347931039659,0.14901994665144871,0.0853251779957139,0.02321567789162906,60413
59,0,3031,229660.32568329026,5029.0,151060,2168.7546297513227,2873.62833011874,161199.39679916366,13112.76058195445,1.5019578383820167e-06,362.34415397874176,204.0,479.22888652844193,0,3031,1261320,21378.305084745763,133.0,204.0,308.0,4068857,68963.67796610169,86399,9000,29287.805006805018,47.368594237288136,7.3462538983050845,0.024222810177451638,0.050594620770442626,47.34414,47.52725,7.24366,7.6854,0.023252483311124336,0.3744218601210963,0.0022427720284800595,0.051047842301743196,0.3813068670943257,0.46103178686507085,0.34264385723371715,0.020364489838086544,-1
53,0,1469,112892.41602001198,3089.0,64745,1325.0636154183921,2664.174653603938,115072.58819388408,109519.40703480554,8.692546320465094e-07,611.3253826984692,611.0,335.99466665411813,0,1469,1717213,32400.245283018867,326.0,611.0,879.0,4413550,83274.52830188679,86399,18000,12966.332065404278,47.43436981132075,7.665146037735847,0.023879889106484233,0.039042822032032846,47.38917,47.52725,7.57653,7.71025,0.04104280506140129,0.09506288674604453,0.004863611582145195,0.020250412555174898,0.10438117764272585,0.149895870523509,0.07878713664044423,0.021217478418900274,27394
121,0,889,38522.62361954576,3986.0,82935,1071.785638337002,2357.0295039826356,228266.46571217646,81229.97905004861,1.0774783977497282e-07,306.0304624001093,234.0,196.27181055756773,0,889,4480592,37029.68595041322,139.0,234.0,483.0,8495907,70214.10743801652,86399,2700,30246.87167918175,47.53607876033058,7.626784132231403,0.01240435304626068,0.026462457132135644,47.51803,47.56053,7.57841,7.6854,0.025402005329293518,0.05927703571570003,0.0018674952334099982,0.014452257166855881,0.060368609864013385,0.11019181911557653,0.024902983756971604,0.0275667672464473,-1
24,0,1282,79674.21527777778,1872.0,25213,870.9177152100345,1365.8887216753787,28544.030131897052,27417.49970373794,7.831179178704247e-07,386.0,382.5,282.2662134896378,0,1282,222336,9264.0,126.75,382.5,551.5,2019577,84149.04166666667,86399,32400,10790.421101140148,47.49385083333333,7.850692083333333,0.023453352801654486,0.03773189731283595,47.46808,47.52725,7.6854,7.87884,0.033456272877066734,0.1686326692746737,0.009521035747301147,0.029230696838093335,0.1771774288754054,0.202287227723355,0.14046126369928563,0.018468823946599947,29296
21,0,1319,99341.94909528436,1783.0,23242,1120.2814909868052,1343.8699093786322,25504.448493026153,3426.9139831657903,4.351481016848757e-07,406.91156462585036,340.0,315.18557881870856,0,1319,179448,8545.142857142857,159.0,340.0,534.0,1693781,80656.23809523809,86399,18000,17876.019054281212,47.448119047619045,7.6204738095238085,0.019316196486680072,0.034150489430528924,47.43092,47.52725,7.58415,7.6854,0.03398504261445047,0.1023577932278143,0.010053650660827662,0.019605821929995288,0.11100887571935125,0.13239848413029448,0.07896328767218619,0.017156432657341895,28161
51,0,1034,35371.462343543084,2745.0,44082,805.3189965935919,1177.3868706322723,51909.06588703679,5838.347072384984,8.114216380285245e-08,252.0718954248366,211.0,188.07302396554132,0,1034,655639,12855.666666666666,133.0,211.0,303.0,4163295,81633.23529411765,86399,12600,15251.319011537838,47.46484117647058,7.808209215686274,0.013658273890749974,0.020855829846844736,47.44531,47.52725,7.6854,7.8325,0.015475204403797092,0.13775690440701915,0.001268774319476978,0.019545642300420347,0.1409114657345435,0.16415982121091707,0.11267652328679921,0.011593411773197119,31039
